id_orden,id_cliente,id_empleado,fecha_orden,hora_orden,metodo_pago,es_online,lugar_compra_fisica
451,1559,125,2025-01-18,19:52,Tarjeta,False,Barrio
452,1091,19,2025-10-25,13:03,Tarjeta,False,Barrio
453,759,73,2025-02-19,21:41,Tarjeta,False,Barrio
454,58,33,2025-03-08,20:00,Efectivo,True,Barrio
455,1035,119,2025-11-07,10:30,PayPal,False,Barrio
456,1485,198,2025-02-24,11:49,PayPal,False,Barrio
457,1769,143,2025-08-30,12:50,Efectivo,False,Barrio
458,228,159,2025-06-17,01:02,Tarjeta,True,Barrio
459,1092,49,2025-01-24,10:43,Efectivo,False,Barrio
460,372,103,2025-12-08,11:49,Tarjeta,False,Barrio
461,692,121,2025-09-10,19:03,Tarjeta,False,Barrio
462,1765,136,2025-08-04,15:29,Transferencia,False,Barrio
463,1123,78,2025-12-16,16:50,Bizum,False,Barrio
464,908,149,2025-09-06,12:58,Efectivo,True,Barrio
465,1803,123,2025-09-17,13:19,Tarjeta,False,Barrio
466,545,147,2025-07-12,20:05,Efectivo,False,Barrio
467,888,139,2025-03-21,08:30,Efectivo,False,Fuera
468,1655,70,2025-05-17,10:05,Bizum,False,Barrio
469,769,10,2025-07-28,11:15,Tarjeta,False,Barrio
470,261,151,2025-01-21,17:23,Efectivo,False,Barrio
471,422,60,2025-05-21,09:37,Tarjeta,False,Barrio
472,1358,122,2025-10-29,20:04,Efectivo,False,Barrio
473,988,107,2025-08-10,16:25,Tarjeta,False,Barrio
474,54,67,2025-05-23,06:49,Tarjeta,True,Barrio
475,1603,18,2025-06-01,12:02,Tarjeta,False,Barrio
476,1937,69,2025-06-02,21:24,Tarjeta,False,Barrio
477,715,23,2025-01-02,21:04,Tarjeta,False,Barrio
478,214,159,2025-06-13,16:58,Tarjeta,False,Barrio
479,1173,32,2025-10-04,20:32,Tarjeta,False,Barrio
480,574,84,2025-07-29,20:26,PayPal,True,Barrio
481,1866,155,2025-09-25,13:13,Tarjeta,False,Barrio
482,853,77,2025-11-01,13:34,Tarjeta,False,Barrio
483,1641,80,2025-06-02,21:00,Efectivo,False,Barrio
484,1122,120,2025-05-21,21:46,Bizum,False,Barrio
485,1490,149,2025-10-10,19:45,PayPal,False,Barrio
486,1320,159,2025-07-10,19:36,Tarjeta,False,Barrio
487,1276,35,2025-07-05,12:50,Tarjeta,False,Barrio
488,1641,53,2025-09-10,13:36,Tarjeta,False,Barrio
489,1369,10,2025-08-19,20:23,PayPal,False,Barrio
490,658,64,2025-11-25,14:12,Tarjeta,False,Barrio
491,721,44,2026-01-01,13:47,Transferencia,False,Barrio
492,1841,61,2025-05-14,22:37,Tarjeta,True,Barrio
493,1435,64,2025-04-10,16:19,PayPal,False,Barrio
494,649,81,2025-10-16,16:45,PayPal,False,Barrio
495,1200,177,2025-11-02,13:23,Tarjeta,False,Barrio
496,750,27,2025-07-25,17:33,Efectivo,False,Fuera
497,1672,70,2025-11-15,17:19,Tarjeta,False,Barrio
498,1362,16,2025-06-29,20:49,PayPal,False,Barrio
499,145,50,2025-01-24,16:55,Tarjeta,False,Barrio
500,1568,153,2025-12-15,23:19,Tarjeta,True,Barrio
501,1265,141,2025-05-01,11:03,Tarjeta,False,Barrio
502,1586,148,2025-04-22,12:59,Tarjeta,False,Barrio
503,1254,2,2025-11-14,13:22,Tarjeta,False,Barrio
504,89,35,2025-03-30,20:45,Tarjeta,False,Barrio
505,112,84,2025-10-23,12:32,Efectivo,False,Barrio
506,544,38,2025-08-01,09:07,Efectivo,False,Barrio
507,1322,200,2025-01-23,21:30,Efectivo,False,Barrio
508,1771,87,2025-03-26,17:58,Tarjeta,False,Barrio
509,222,184,2025-09-18,14:44,Tarjeta,True,Barrio
510,1002,189,2025-01-26,12:07,Tarjeta,False,Barrio
511,1351,53,2025-01-07,14:26,Tarjeta,False,Barrio
512,1329,144,2025-02-12,14:30,Efectivo,True,Barrio
513,1575,145,2025-12-20,11:48,PayPal,False,Barrio
514,997,179,2025-06-10,19:20,Tarjeta,False,Barrio
515,71,45,2025-03-04,13:18,Tarjeta,False,Barrio
516,65,128,2025-07-10,09:45,Efectivo,False,Barrio
517,705,176,2025-03-05,17:24,Efectivo,False,Barrio
518,1368,89,2025-11-17,06:36,Efectivo,True,Barrio
519,647,12,2025-11-04,15:44,Tarjeta,False,Barrio
520,1766,127,2025-12-15,13:05,Efectivo,False,Barrio
521,530,120,2025-01-08,10:49,Tarjeta,False,Barrio
522,973,150,2025-01-19,17:45,Efectivo,False,Barrio
523,1187,162,2025-06-25,09:48,Efectivo,False,Barrio
524,307,76,2025-07-28,13:06,Efectivo,False,Barrio
525,1730,3,2025-10-08,12:36,Tarjeta,False,Barrio
526,1743,20,2025-02-24,16:05,Bizum,False,Barrio
527,678,13,2025-09-26,21:36,Tarjeta,False,Fuera
528,1817,190,2025-05-29,15:22,Tarjeta,True,Barrio
529,13,87,2025-02-10,12:32,Tarjeta,False,Fuera
530,1912,40,2025-12-04,20:35,Transferencia,False,Barrio
531,1576,192,2025-04-02,12:47,Efectivo,False,Barrio
532,24,167,2025-05-12,01:27,Tarjeta,True,Barrio
533,986,160,2025-10-24,08:34,Tarjeta,False,Barrio
534,1377,103,2025-06-15,08:26,PayPal,True,Fuera
535,833,70,2025-02-17,09:57,Tarjeta,False,Barrio
536,574,135,2025-05-20,19:11,Efectivo,False,Barrio
537,1835,169,2025-05-03,16:09,Efectivo,False,Barrio
538,1841,102,2025-10-18,17:09,Efectivo,True,Fuera
539,1171,24,2025-12-04,13:56,Tarjeta,False,Barrio
540,1292,117,2025-07-21,09:04,Tarjeta,False,Barrio
541,1342,88,2025-06-29,17:40,Tarjeta,False,Barrio
542,1879,51,2025-01-05,21:39,Tarjeta,False,Barrio
543,1819,48,2025-08-03,18:41,Efectivo,False,Barrio
544,195,189,2025-09-20,15:14,Tarjeta,False,Barrio
545,229,47,2025-08-08,15:28,Efectivo,False,Barrio
546,1809,168,2025-12-24,04:41,Tarjeta,True,Barrio
547,1112,128,2025-10-13,08:48,PayPal,False,Barrio
548,1211,172,2025-03-23,18:33,Tarjeta,False,Fuera
549,1230,167,2025-08-06,15:54,Efectivo,False,Barrio
550,508,179,2025-10-27,11:06,Tarjeta,False,Barrio
551,133,147,2025-05-26,20:59,Tarjeta,False,Barrio
552,834,69,2025-03-05,15:11,Tarjeta,False,Barrio
553,74,169,2025-12-12,18:29,Efectivo,False,Barrio
554,1554,58,2025-12-29,08:51,PayPal,False,Barrio
555,1819,175,2025-10-02,16:41,Efectivo,False,Barrio
556,349,60,2025-06-13,08:44,Bizum,False,Barrio
557,146,67,2025-02-28,10:28,Tarjeta,False,Barrio
558,225,46,2025-05-30,18:20,Efectivo,False,Barrio
559,132,142,2025-04-02,08:22,Transferencia,False,Barrio
560,1060,152,2025-09-22,11:54,Bizum,False,Barrio
561,132,165,2025-09-27,20:53,Efectivo,False,Barrio
562,1333,21,2025-11-03,20:09,Efectivo,False,Barrio
563,1646,19,2025-02-22,18:41,Tarjeta,False,Barrio
564,481,92,2025-01-27,20:28,Efectivo,False,Barrio
565,1794,185,2025-08-13,11:03,Tarjeta,False,Barrio
566,1105,183,2025-09-24,18:54,Tarjeta,False,Barrio
567,1908,65,2025-04-19,03:24,Tarjeta,True,Barrio
568,1607,86,2025-12-11,21:09,Tarjeta,False,Barrio
569,1076,90,2025-07-17,18:51,Tarjeta,False,Barrio
570,630,73,2025-02-19,12:24,Bizum,True,Barrio
571,52,174,2025-01-01,11:30,Efectivo,False,Barrio
572,1241,12,2025-08-07,13:28,Tarjeta,False,Barrio
573,105,59,2025-07-30,13:34,Tarjeta,False,Fuera
574,1025,138,2025-10-29,20:04,Tarjeta,False,Barrio
575,1006,96,2025-03-28,11:42,Transferencia,False,Barrio
576,1147,151,2025-03-19,12:10,Tarjeta,False,Barrio
577,1650,144,2025-07-30,14:51,Transferencia,False,Barrio
578,1243,161,2025-04-09,10:07,Efectivo,True,Barrio
579,204,137,2025-04-11,08:01,Transferencia,False,Fuera
580,159,83,2025-04-17,22:05,Efectivo,True,Barrio
581,1255,116,2025-09-06,18:36,Transferencia,False,Barrio
582,1676,52,2025-03-21,10:15,Efectivo,False,Barrio
583,1866,106,2025-02-04,13:37,Tarjeta,False,Barrio
584,1647,37,2025-06-09,11:45,Tarjeta,False,Barrio
585,483,9,2025-11-13,12:36,Tarjeta,False,Fuera
586,933,111,2025-02-23,14:58,Tarjeta,False,Barrio
587,24,146,2025-02-11,14:31,Efectivo,False,Barrio
588,1819,176,2025-07-25,16:45,Efectivo,False,Barrio
589,295,12,2025-07-11,16:59,Tarjeta,True,Barrio
590,1012,5,2025-08-01,17:46,PayPal,False,Barrio
591,1926,139,2025-09-15,23:50,Tarjeta,True,Barrio
592,781,43,2025-10-13,09:03,Efectivo,False,Barrio
593,1274,177,2025-09-27,21:50,Tarjeta,False,Barrio
594,1545,13,2025-05-20,16:17,Tarjeta,False,Barrio
595,1177,164,2025-06-12,11:06,Efectivo,False,Barrio
596,769,9,2025-01-19,18:28,Efectivo,False,Barrio
597,1521,173,2025-09-12,04:10,Efectivo,True,Fuera
598,558,101,2025-05-07,15:09,Efectivo,True,Barrio
599,1872,16,2025-07-22,11:52,PayPal,False,Barrio
600,607,152,2025-02-21,11:52,Efectivo,False,Fuera
601,916,29,2025-05-15,11:32,Tarjeta,False,Barrio
602,728,75,2025-09-25,16:30,Tarjeta,False,Fuera
603,1410,51,2025-08-13,08:48,Tarjeta,False,Barrio
604,307,186,2025-07-21,11:48,Efectivo,False,Barrio
605,1909,142,2025-03-21,09:22,Efectivo,False,Barrio
606,1391,66,2025-05-12,13:48,Tarjeta,True,Barrio
607,1756,59,2025-06-15,08:29,Tarjeta,False,Barrio
608,1561,151,2025-01-12,18:17,Efectivo,True,Barrio
609,791,170,2025-11-02,09:15,PayPal,False,Fuera
610,900,21,2025-06-24,19:27,Efectivo,False,Fuera
611,1233,69,2025-12-24,17:42,Efectivo,False,Barrio
612,1729,183,2025-06-13,11:57,PayPal,False,Barrio
613,1901,177,2025-11-17,14:51,PayPal,False,Barrio
614,1345,91,2025-08-23,18:02,Efectivo,False,Barrio
615,291,106,2025-07-25,11:40,Tarjeta,False,Barrio
616,414,123,2025-08-10,19:10,Tarjeta,False,Fuera
617,1544,48,2025-07-16,04:37,Tarjeta,True,Barrio
618,414,168,2025-11-10,12:38,PayPal,False,Barrio
619,615,188,2025-06-21,08:05,Tarjeta,True,Barrio
620,697,17,2025-01-21,18:44,PayPal,False,Barrio
621,1401,5,2025-02-16,15:41,Tarjeta,False,Barrio
622,941,121,2025-06-06,08:55,Transferencia,False,Barrio
623,1187,174,2025-04-07,17:06,Tarjeta,False,Fuera
624,1200,58,2025-01-14,10:50,Efectivo,True,Fuera
625,471,169,2025-05-30,15:14,Tarjeta,False,Barrio
626,544,182,2025-10-03,19:33,Tarjeta,False,Barrio
627,64,75,2025-04-12,16:12,Bizum,True,Barrio
628,815,120,2025-07-08,11:53,Tarjeta,True,Barrio
629,207,4,2025-09-14,11:08,Tarjeta,False,Barrio
630,1851,32,2025-12-10,09:19,Efectivo,False,Barrio
631,1578,30,2025-01-22,19:24,Tarjeta,False,Barrio
632,156,44,2025-10-23,11:53,Efectivo,False,Fuera
633,964,148,2025-01-01,01:55,Efectivo,True,Barrio
634,1031,137,2025-05-19,10:13,Efectivo,False,Barrio
635,656,3,2025-03-31,00:31,Transferencia,True,Barrio
636,621,142,2025-09-06,13:23,Efectivo,False,Barrio
637,1723,28,2025-09-14,10:07,Tarjeta,False,Barrio
638,1341,105,2025-02-27,09:00,Tarjeta,False,Barrio
639,1417,23,2025-11-01,16:17,PayPal,False,Barrio
640,94,4,2025-05-02,17:07,Tarjeta,True,Barrio
641,183,34,2025-01-17,15:39,Transferencia,False,Fuera
642,1310,186,2025-06-26,16:27,Efectivo,False,Barrio
643,1189,26,2025-10-12,03:03,Tarjeta,True,Barrio
644,906,118,2025-07-23,20:45,Transferencia,False,Barrio
645,686,156,2025-07-06,09:46,Tarjeta,False,Barrio
646,1862,153,2025-07-24,10:17,PayPal,False,Barrio
647,1498,117,2025-07-29,20:39,Tarjeta,False,Barrio
648,1576,95,2025-01-19,19:38,Tarjeta,False,Barrio
649,548,66,2025-04-17,16:45,Efectivo,False,Barrio
650,1151,165,2025-02-24,17:20,Tarjeta,False,Barrio
651,1245,184,2025-09-18,13:56,Efectivo,False,Barrio
652,800,94,2025-06-15,20:46,Tarjeta,False,Barrio
653,1375,109,2025-02-24,06:55,Tarjeta,True,Barrio
654,821,86,2025-01-30,20:25,Tarjeta,False,Barrio
655,870,131,2025-04-20,16:48,Efectivo,False,Barrio
656,1109,37,2025-02-11,18:34,Transferencia,False,Barrio
657,1575,164,2025-05-20,12:40,Tarjeta,False,Barrio
658,81,148,2025-05-08,15:54,PayPal,False,Barrio
659,1197,196,2025-05-11,20:18,Tarjeta,False,Barrio
660,42,173,2025-11-06,20:03,Tarjeta,True,Barrio
661,690,11,2025-02-27,21:43,Efectivo,False,Barrio
662,631,185,2025-11-18,13:43,Tarjeta,False,Barrio
663,1017,58,2025-12-08,15:39,Tarjeta,False,Barrio
664,1754,159,2025-07-02,20:00,Tarjeta,False,Barrio
665,958,32,2025-02-18,23:15,Tarjeta,True,Barrio
666,1637,159,2025-06-13,08:33,Bizum,True,Barrio
667,95,84,2025-04-01,16:38,Tarjeta,False,Barrio
668,1828,187,2025-08-24,21:58,Efectivo,False,Barrio
669,1470,72,2025-03-22,16:05,Bizum,False,Barrio
670,1037,82,2025-08-16,14:59,PayPal,False,Barrio
671,1472,37,2025-10-19,20:28,Efectivo,False,Barrio
672,357,167,2025-01-04,09:27,Tarjeta,True,Barrio
673,381,29,2025-03-12,14:48,Efectivo,False,Barrio
674,957,198,2025-08-05,16:39,Tarjeta,True,Barrio
675,956,44,2025-05-17,09:21,Tarjeta,False,Barrio
676,860,29,2025-03-23,10:36,Tarjeta,False,Barrio
677,1423,140,2025-04-28,00:41,Tarjeta,True,Barrio
678,1976,195,2025-01-05,05:00,Efectivo,True,Barrio
679,1746,81,2025-08-18,19:56,Tarjeta,False,Barrio
680,849,158,2025-07-19,11:25,Tarjeta,False,Barrio
681,1577,163,2025-11-08,21:55,Tarjeta,False,Barrio
682,485,52,2025-11-24,09:25,Tarjeta,False,Barrio
683,1627,60,2025-06-24,11:49,Tarjeta,False,Barrio
684,1751,101,2025-11-15,16:31,Efectivo,False,Barrio
685,1832,163,2025-08-27,22:32,Tarjeta,True,Barrio
686,1957,109,2025-04-27,19:14,Tarjeta,False,Barrio
687,85,155,2025-04-13,21:05,Tarjeta,False,Barrio
688,1157,142,2025-05-18,08:55,Tarjeta,False,Barrio
689,1811,166,2025-05-27,12:14,Bizum,False,Barrio
690,1637,180,2025-08-04,11:47,Tarjeta,False,Barrio
691,1630,146,2025-09-23,13:00,Tarjeta,False,Fuera
692,1723,131,2025-12-16,16:36,PayPal,False,Barrio
693,669,123,2025-10-21,12:30,Efectivo,False,Barrio
694,581,4,2025-05-17,21:15,Transferencia,False,Barrio
695,467,67,2025-09-25,16:21,Efectivo,False,Barrio
696,1406,172,2025-04-14,21:38,Tarjeta,False,Barrio
697,1647,105,2025-09-05,20:24,Tarjeta,False,Fuera
698,686,104,2025-08-11,17:09,PayPal,False,Barrio
699,1128,140,2025-10-31,19:08,Tarjeta,False,Barrio
700,971,59,2025-08-30,19:54,Tarjeta,True,Barrio
701,1621,32,2025-07-17,14:17,Tarjeta,False,Barrio
702,165,158,2025-07-18,10:12,Efectivo,True,Barrio
703,191,8,2025-06-22,14:25,Tarjeta,False,Barrio
704,455,72,2025-04-08,21:34,Tarjeta,False,Barrio
705,964,133,2025-12-12,13:39,Transferencia,False,Barrio
706,614,179,2025-02-05,10:06,Bizum,False,Barrio
707,1703,7,2025-10-02,18:18,Tarjeta,False,Barrio
708,1196,131,2025-11-30,19:04,Transferencia,False,Barrio
709,272,195,2025-06-12,19:39,Transferencia,False,Barrio
710,13,29,2025-11-02,07:47,Tarjeta,True,Fuera
711,417,73,2025-08-01,13:48,Efectivo,False,Barrio
712,557,7,2025-04-24,08:04,Tarjeta,False,Barrio
713,1457,108,2025-12-17,12:46,Tarjeta,False,Barrio
714,1972,2,2025-03-14,20:47,Transferencia,True,Barrio
715,1203,182,2025-10-06,14:17,Efectivo,False,Barrio
716,1646,115,2025-11-22,08:47,Efectivo,False,Barrio
717,1878,18,2025-01-03,12:08,Tarjeta,False,Barrio
718,60,3,2025-03-26,15:05,Tarjeta,False,Barrio
719,753,117,2025-02-08,19:10,Tarjeta,False,Fuera
720,729,155,2025-05-11,17:20,Bizum,True,Barrio
721,1599,110,2025-03-12,11:41,Tarjeta,False,Barrio
722,1847,63,2025-03-28,18:49,Tarjeta,False,Barrio
723,423,200,2025-10-26,11:59,Tarjeta,False,Barrio
724,1551,56,2025-10-21,12:16,Efectivo,False,Barrio
725,477,161,2025-01-27,14:19,Tarjeta,False,Barrio
726,1971,56,2025-03-15,20:09,Efectivo,False,Barrio
727,1134,42,2025-09-12,21:37,Tarjeta,False,Fuera
728,1064,11,2025-06-13,20:32,Efectivo,False,Barrio
729,376,136,2025-06-03,18:14,Tarjeta,False,Barrio
730,315,43,2025-05-24,09:38,PayPal,True,Barrio
731,1109,62,2025-12-14,21:27,Efectivo,False,Barrio
732,655,107,2025-11-22,08:13,PayPal,False,Barrio
733,546,144,2025-09-08,11:49,Tarjeta,False,Barrio
734,221,6,2025-10-16,16:19,Tarjeta,False,Barrio
735,1693,167,2025-07-17,10:27,Tarjeta,False,Barrio
736,1512,67,2025-08-30,15:16,Tarjeta,False,Barrio
737,58,95,2025-03-22,16:02,Efectivo,False,Barrio
738,375,126,2025-01-25,23:08,PayPal,True,Fuera
739,1539,182,2025-04-14,05:21,Bizum,True,Barrio
740,68,86,2025-09-04,16:11,Tarjeta,True,Barrio
741,348,140,2025-06-16,10:26,Tarjeta,True,Barrio
742,1315,114,2025-08-21,13:31,Tarjeta,False,Barrio
743,1217,166,2025-07-02,20:21,Efectivo,False,Barrio
744,330,125,2025-09-19,16:13,Efectivo,False,Barrio
745,96,14,2025-02-08,19:28,Tarjeta,False,Barrio
746,1202,39,2025-01-06,09:07,Efectivo,False,Barrio
747,1341,35,2025-08-24,18:23,Efectivo,False,Barrio
748,1034,170,2025-11-14,20:23,Tarjeta,False,Barrio
749,328,177,2025-01-23,12:00,Efectivo,False,Barrio
750,1744,10,2025-07-26,14:33,Tarjeta,False,Barrio
751,83,85,2025-04-14,16:55,Efectivo,False,Barrio
752,41,188,2025-01-31,10:48,Tarjeta,False,Barrio
753,37,132,2025-03-17,09:53,Tarjeta,False,Barrio
754,1648,122,2025-05-31,17:55,Tarjeta,False,Barrio
755,1172,51,2025-11-27,15:01,Tarjeta,False,Barrio
756,1765,108,2025-01-11,16:19,Tarjeta,False,Barrio
757,1792,124,2025-02-13,00:05,Tarjeta,True,Barrio
758,892,7,2025-01-08,13:51,Tarjeta,False,Fuera
759,1338,18,2025-04-01,14:04,Efectivo,False,Barrio
760,1888,146,2025-01-18,09:45,Efectivo,False,Barrio
761,1222,86,2025-03-22,19:49,Tarjeta,False,Barrio
762,1642,76,2025-07-20,13:30,Tarjeta,False,Barrio
763,499,167,2025-04-17,15:43,Tarjeta,False,Barrio
764,1258,74,2025-12-06,16:54,PayPal,True,Barrio
765,1730,140,2025-03-27,09:01,Tarjeta,False,Barrio
766,926,77,2025-08-08,16:53,Tarjeta,False,Barrio
767,398,48,2025-07-07,16:11,Bizum,False,Fuera
768,693,112,2025-12-24,12:10,PayPal,True,Barrio
769,1431,133,2025-07-12,08:37,Efectivo,False,Barrio
770,347,57,2025-06-20,18:37,Tarjeta,False,Barrio
771,242,16,2025-05-15,21:07,Efectivo,True,Barrio
772,1421,91,2025-05-09,19:29,PayPal,False,Barrio
773,1871,116,2025-02-20,13:43,Efectivo,False,Barrio
774,195,175,2025-07-05,07:20,Efectivo,True,Barrio
775,129,44,2025-04-10,18:56,Transferencia,False,Barrio
776,1235,47,2025-11-09,09:32,Tarjeta,False,Barrio
777,268,200,2025-09-27,20:08,Transferencia,False,Barrio
778,1549,44,2025-04-09,04:31,Efectivo,True,Barrio
779,1838,84,2025-06-22,17:41,Efectivo,True,Barrio
780,1328,146,2025-08-13,19:57,Transferencia,False,Barrio
781,1721,131,2025-10-29,15:37,Tarjeta,False,Barrio
782,108,105,2025-02-25,14:18,Efectivo,False,Barrio
783,1951,24,2025-12-31,08:51,Tarjeta,False,Barrio
784,325,135,2025-08-30,10:53,Efectivo,False,Fuera
785,435,197,2025-08-09,18:39,Efectivo,False,Barrio
786,1713,38,2025-09-27,08:58,Efectivo,False,Barrio
787,880,7,2025-01-19,15:23,Efectivo,False,Barrio
788,415,116,2025-12-13,15:43,Tarjeta,False,Barrio
789,1656,171,2025-08-27,14:39,Tarjeta,False,Barrio
790,956,37,2025-02-28,19:22,Tarjeta,True,Barrio
791,361,194,2025-09-05,15:57,Efectivo,False,Barrio
792,247,158,2025-08-18,12:57,Tarjeta,False,Barrio
793,378,180,2025-04-03,20:07,Tarjeta,False,Fuera
794,1741,21,2025-04-10,11:18,Tarjeta,False,Barrio
795,330,2,2025-12-06,11:39,Tarjeta,False,Barrio
796,199,18,2025-05-28,15:21,Efectivo,False,Barrio
797,1534,65,2025-12-04,14:16,Tarjeta,False,Barrio
798,1929,143,2025-07-29,14:47,Bizum,False,Barrio
799,1761,116,2025-04-09,09:53,Tarjeta,True,Barrio
800,1349,103,2025-08-13,20:39,Transferencia,False,Barrio
801,1535,132,2025-05-09,08:56,Efectivo,False,Barrio
802,934,153,2025-11-17,16:26,Efectivo,False,Barrio
803,1073,50,2025-12-29,08:19,Efectivo,True,Barrio
804,276,32,2025-04-28,15:30,Efectivo,False,Barrio
805,730,145,2025-07-31,20:02,Tarjeta,True,Barrio
806,594,127,2025-03-12,21:05,Tarjeta,False,Fuera
807,1079,111,2025-06-19,14:14,Transferencia,False,Fuera
808,1405,14,2025-04-09,18:18,PayPal,False,Barrio
809,55,66,2025-08-13,20:23,Tarjeta,False,Barrio
810,38,118,2025-07-14,20:42,Tarjeta,False,Barrio
811,1811,150,2025-01-16,19:10,Tarjeta,False,Barrio
812,403,139,2025-06-25,02:47,Tarjeta,True,Barrio
813,1742,65,2025-01-15,10:25,Tarjeta,False,Barrio
814,1199,138,2025-01-16,13:28,Transferencia,False,Barrio
815,709,20,2025-08-29,20:05,Transferencia,False,Fuera
816,334,132,2025-06-15,08:08,Efectivo,False,Barrio
817,960,126,2025-09-17,21:15,Tarjeta,True,Barrio
818,1947,19,2025-05-26,20:01,Tarjeta,False,Barrio
819,816,109,2025-05-22,13:38,Efectivo,False,Barrio
820,416,82,2025-02-09,13:13,Tarjeta,False,Barrio
821,49,136,2025-10-10,14:30,Tarjeta,False,Barrio
822,196,84,2025-12-05,16:57,Tarjeta,False,Barrio
823,1915,71,2025-12-06,19:08,PayPal,False,Barrio
824,926,159,2025-06-05,16:49,Bizum,False,Barrio
825,862,1,2025-04-19,08:57,Efectivo,False,Barrio
826,890,151,2025-10-28,10:37,Tarjeta,False,Fuera
827,960,64,2025-04-15,12:18,Tarjeta,False,Barrio
828,353,83,2025-11-20,18:01,Efectivo,False,Fuera
829,23,102,2025-05-28,10:44,Efectivo,False,Barrio
830,318,120,2025-08-16,15:09,Efectivo,False,Barrio
831,61,40,2025-12-30,08:06,Tarjeta,False,Barrio
832,852,112,2025-10-06,14:52,Tarjeta,False,Barrio
833,1385,102,2025-06-12,15:25,Tarjeta,False,Barrio
834,1735,18,2025-06-04,21:20,Tarjeta,False,Barrio
835,1528,144,2025-12-02,18:20,Transferencia,False,Barrio
836,1943,197,2025-06-19,16:32,Tarjeta,False,Barrio
837,1491,114,2025-10-02,10:50,Tarjeta,False,Barrio
838,1520,147,2025-10-08,10:18,Efectivo,False,Barrio
839,620,41,2025-03-14,17:37,Transferencia,False,Barrio
840,1965,110,2025-06-23,09:13,Efectivo,False,Barrio
841,1711,82,2025-04-11,09:54,Tarjeta,False,Barrio
842,176,179,2025-01-01,14:40,Tarjeta,False,Barrio
843,522,196,2025-01-28,18:40,Tarjeta,False,Barrio
844,1401,122,2025-09-11,14:15,Bizum,True,Barrio
845,1616,191,2025-08-28,14:07,Tarjeta,False,Barrio
846,840,69,2025-04-10,15:41,Tarjeta,False,Barrio
847,128,73,2025-07-10,08:45,Tarjeta,False,Barrio
848,1403,154,2025-03-20,18:32,Tarjeta,False,Barrio
849,545,198,2025-05-16,07:06,Tarjeta,True,Barrio
850,812,181,2025-07-01,16:09,Tarjeta,False,Barrio
851,227,181,2025-10-09,14:29,Efectivo,False,Fuera
852,1755,8,2025-03-03,08:52,PayPal,False,Barrio
853,91,24,2025-02-01,18:20,Efectivo,False,Fuera
854,1424,29,2025-10-23,10:02,Tarjeta,False,Barrio
855,315,74,2025-06-08,14:43,Tarjeta,False,Barrio
856,748,56,2025-02-05,21:28,Bizum,False,Barrio
857,1662,81,2025-02-21,20:57,Efectivo,False,Barrio
858,71,121,2025-07-19,15:05,Tarjeta,False,Barrio
859,538,102,2025-08-29,11:45,Tarjeta,False,Barrio
860,788,136,2025-01-03,21:23,Efectivo,True,Barrio
861,851,28,2025-01-28,18:09,Tarjeta,True,Fuera
862,921,39,2025-09-16,08:27,Efectivo,False,Barrio
863,1992,165,2025-12-03,18:03,Efectivo,False,Barrio
864,607,114,2025-02-13,09:18,Tarjeta,False,Barrio
865,1525,11,2025-03-25,20:07,Efectivo,False,Barrio
866,1076,172,2025-12-06,08:58,Tarjeta,False,Barrio
867,913,127,2025-02-03,11:54,Efectivo,False,Barrio
868,533,160,2025-06-09,17:43,Tarjeta,False,Barrio
869,1802,155,2025-05-22,11:49,PayPal,False,Barrio
870,1456,118,2025-12-27,22:56,Tarjeta,True,Barrio
871,1865,190,2025-09-07,18:26,Transferencia,False,Barrio
872,839,20,2025-11-06,18:38,Bizum,True,Barrio
873,15,181,2025-10-22,11:12,Efectivo,False,Barrio
874,796,176,2025-07-26,14:56,Tarjeta,False,Barrio
875,656,171,2025-05-04,14:31,Tarjeta,False,Fuera
876,1552,116,2025-06-04,13:44,Tarjeta,False,Barrio
877,1420,157,2025-02-19,08:51,Tarjeta,False,Barrio
878,1038,68,2025-04-10,20:29,Efectivo,True,Barrio
879,1104,10,2025-09-20,11:01,Tarjeta,False,Barrio
880,1556,193,2025-01-11,20:27,Efectivo,False,Barrio
881,1531,12,2025-12-15,17:10,Tarjeta,False,Barrio
882,1308,82,2025-11-16,19:20,Tarjeta,False,Barrio
883,1376,69,2025-07-31,11:21,Efectivo,False,Barrio
884,1161,31,2025-07-22,23:11,Efectivo,True,Barrio
885,660,62,2025-07-28,18:43,PayPal,False,Barrio
886,256,72,2025-07-01,13:04,PayPal,True,Fuera
887,616,127,2025-06-22,14:38,Efectivo,False,Barrio
888,907,156,2025-04-01,20:44,Tarjeta,False,Barrio
889,720,191,2025-11-14,14:48,Efectivo,False,Barrio
890,10,164,2025-06-02,23:03,Tarjeta,True,Barrio
891,506,153,2025-04-30,11:04,Tarjeta,False,Fuera
892,1632,159,2025-06-20,11:21,Tarjeta,False,Barrio
893,1769,65,2025-03-08,19:02,Tarjeta,False,Barrio
894,300,98,2025-11-17,17:14,PayPal,False,Barrio
895,194,68,2025-08-26,11:27,Tarjeta,False,Barrio
896,1576,160,2025-12-08,13:54,Efectivo,False,Barrio
897,1596,166,2025-02-06,10:30,Efectivo,False,Barrio
898,361,59,2025-04-30,14:47,Tarjeta,False,Fuera
899,1418,155,2025-01-26,08:52,Tarjeta,True,Barrio
